[0.414029,-0.608473,0.497335,0.252683,-0.380140,0.252562,0.876303,-0.262565]
[-0.023669,-0.578277,0.572479,-0.010653,0.350957,0.627207,0.249708,0.233842]
[-0.972638,-0.541042,0.531099,-0.061511,-0.410600,-0.956497,0.107222,-0.839214]
[-0.638243,-0.225441,0.977849,0.780608,0.897984,-0.942425,-0.023950,0.440780]
[0.041550,-0.988198,0.465623,0.849309,0.794053,0.875528,-0.537819,-0.875033]
[-0.930525,-0.637732,-0.966415,0.958582,-0.140209,-0.187867,-0.084205,0.650577]
[0.878969,0.980174,0.333201,0.725977,0.494600,0.291719,0.746213,0.296778]
[-0.125274,-0.028789,0.339461,0.078218,0.512685,-0.588090,0.266467,-0.987875]
[-0.937806,-0.031519,0.431892,-0.468943,0.728087,-0.888196,0.314074,0.673192]
[-0.986504,0.062045,-0.913116,-0.456730,0.952513,0.215752,0.935077,0.142790]
[0.531029,0.391397,-0.353328,-0.415081,0.299232,-0.956876,0.669008,-0.241605]
[0.037757,-0.588181,0.338761,0.301864,-0.059782,0.318686,-0.339320,0.729318]
[-0.333285,0.350427,-0.652691,-0.364498,-0.684727,-0.388298,0.687387,-0.336384]
[-0.268957,-0.453946,-0.245254,0.295324,0.362550,0.547617,-0.239805,-0.066409]
[-0.403181,0.386849,-0.085450,0.087753,0.471505,-0.865159,0.937968,0.585111]
[0.705175,0.116555,-0.769927,-0.681116,0.587489,-0.385962,-0.839943,0.473865]
[-0.501963,-0.888448,0.945276,0.883868,0.518296,0.766402,0.929628,0.286332]
[0.070628,0.434289,-0.429461,-0.719084,0.218870,-0.400708,-0.514505,-0.971378]
[-0.996342,-0.149119,-0.764346,-0.645936,-0.022440,0.265746,-0.504269,0.468407]
[-0.499435,0.558613,0.393413,0.006019,0.570069,-0.504439,0.899398,0.894641]
[-0.239313,0.280521,0.888927,0.671096,0.603691,0.260597,0.445369,0.152655]
[-0.086281,0.425956,-0.647062,0.407902,0.918334,-0.467123,-0.947031,-0.824887]
[-0.488554,0.637575,-0.323361,0.926173,0.078125,0.342649,-0.115272,-0.858989]
[-0.861253,0.889700,0.186232,-0.529988,-0.555798,-0.774252,0.879994,0.996391]
[0.105834,0.227776,0.280408,-0.700378,0.755176,0.282363,-0.545620,-0.183393]
[0.669585,0.828584,-0.312628,0.534069,-0.393295,-0.493605,-0.151108,0.807125]
[-0.863878,-0.963290,-0.203576,-0.421331,-0.346988,-0.822108,-0.412953,0.309000]
[0.644609,-0.802082,0.922018,-0.859804,0.383554,0.662164,-0.615585,0.844547]
[0.045246,0.227738,0.160420,-0.315894,0.153346,-0.419354,0.796290,0.444619]
[0.937398,-0.268361,-0.220746,0.378160,0.827808,-0.426005,-0.458212,0.730705]
[0.707637,-0.079963,-0.364888,-0.673487,-0.990844,-0.219312,0.608481,-0.050825]
[0.752583,0.648731,0.775357,0.182151,0.571369,-0.086432,0.535844,0.532455]
[-0.621292,0.054565,-0.422830,-0.033270,-0.976556,0.040877,0.359338,-0.720670]
[0.578599,-0.996528,0.253111,0.962689,0.997379,0.827591,-0.182976,-0.096693]
[-0.952865,0.119471,0.964615,-0.479083,0.207931,-0.716015,0.059783,-0.241685]
[-0.057225,0.302177,0.416943,0.201982,-0.312273,0.924958,-0.103944,0.172974]
[0.519008,0.175513,-0.666751,-0.391086,-0.102343,-0.362333,-0.261890,-0.450326]
[0.671580,0.626883,0.335455,0.156390,0.867235,0.036828,-0.528731,0.051010]
[0.027020,0.916283,-0.158312,-0.517507,0.033424,0.539117,0.704427,-0.431633]
[-0.374836,0.095856,0.985623,0.236779,-0.910852,0.622204,-0.099482,0.617149]
[-0.138870,-0.232563,0.899374,-0.840524,-0.603019,0.678813,0.446841,0.783308]
[0.298925,-0.371618,-0.295966,0.253843,-0.201633,0.984588,-0.879398,-0.629090]
[0.327139,0.956547,-0.856716,0.131438,0.527293,0.125143,-0.614411,0.637793]
[0.991777,-0.140335,0.703316,-0.184529,0.899365,-0.394271,0.304277,-0.648649]
[0.805601,-0.772030,-0.865619,0.930664,-0.597639,0.757391,0.675882,0.001610]
[0.211471,-0.647478,-0.823565,-0.372555,0.793725,0.701242,-0.171505,0.041562]
[-0.052268,-0.230050,-0.066415,-0.982734,-0.710314,0.495390,0.715217,-0.619424]
[-0.874267,0.410807,-0.370792,-0.564483,0.578714,-0.518545,-0.780421,0.758654]
[-0.244030,0.232721,-0.413249,0.257044,0.195863,0.919118,-0.737160,0.783156]
[-0.540202,-0.925038,0.955261,0.481284,-0.262143,-0.071826,-0.142553,0.424214]
[-0.846767,-0.461768,-0.139499,-0.190145,-0.399734,0.627916,0.823526,-0.589414]
[-0.840478,-0.306128,-0.236499,0.741182,0.516005,0.646840,-0.464528,-0.793272]
[0.491473,0.324608,0.607070,0.048080,-0.894256,0.130125,-0.265144,-0.368068]
[0.384828,-0.689441,-0.404814,-0.968153,-0.622758,0.355474,0.400148,-0.686421]
[0.930499,0.997992,0.358744,0.083671,-0.292500,0.889899,-0.775063,0.362129]
[-0.621468,-0.879444,0.870593,-0.637878,-0.158721,-0.337899,-0.764606,-0.745895]
[0.715702,-0.909018,-0.313555,-0.452664,0.145933,0.751977,0.563646,0.208546]
[-0.225545,0.741235,0.345675,0.547834,0.917967,0.936599,0.247842,0.074544]
[0.776798,0.309564,-0.258791,-0.238907,-0.110914,-0.439994,0.611296,-0.696393]
[-0.498663,-0.762164,0.887944,-0.046831,0.206641,0.406912,0.163121,-0.154929]
[0.204411,-0.978232,0.936254,-0.779342,-0.351918,0.426385,0.421521,0.945796]
[-0.096498,-0.222099,0.989620,-0.117263,0.244158,0.101469,0.386868,-0.705938]
[0.468325,0.770863,-0.817745,0.736855,-0.217806,-0.665031,-0.331791,0.823245]
[-0.688320,0.656316,-0.773507,-0.872772,0.326124,0.771728,0.577511,-0.482047]
[-0.726054,-0.493844,0.285372,-0.015238,-0.721136,0.284944,0.696743,0.950475]
[-0.123642,0.296987,-0.840716,-0.313228,-0.011930,0.532251,0.388694,0.031432]
[-0.172691,0.188993,-0.300830,-0.016259,-0.100709,-0.836649,0.976348,0.922490]
[-0.693943,0.854860,-0.245590,-0.897598,0.362865,-0.918629,0.724556,-0.763052]
[0.345329,-0.198679,-0.423402,0.323386,0.490436,-0.020253,-0.188258,0.964226]
[0.360749,0.903336,-0.978830,-0.812556,-0.805543,-0.582154,0.739305,-0.458303]
[0.733764,-0.821946,-0.356777,-0.305489,0.536880,0.468665,0.531286,-0.566144]
[0.336047,0.019527,0.621964,-0.614954,-0.032513,-0.285773,0.421438,-0.620012]
[0.401666,0.614548,-0.586567,0.783465,-0.471841,0.107809,0.078933,0.364588]
[0.110627,0.205502,0.473632,0.453741,-0.542279,0.189385,-0.451459,0.503429]
[-0.969568,0.487940,0.879367,0.627079,0.890703,-0.748003,-0.095463,0.169720]
[-0.841934,0.119622,0.224998,0.090272,-0.166885,-0.710782,-0.525350,0.151178]
[-0.591075,0.565574,0.468747,0.582108,0.536582,0.297948,-0.060715,-0.923581]
[-0.915048,-0.691918,0.959422,0.893051,0.485328,0.271629,0.676639,-0.780297]
[0.116921,0.723099,-0.708484,0.261503,0.425372,0.315209,0.205748,0.363503]
[-0.722128,0.120751,-0.403094,-0.118488,-0.961383,0.414219,0.312359,0.890495]
[-0.879090,-0.456386,-0.295911,-0.932196,-0.533554,-0.211914,0.964744,-0.148713]
[0.307488,0.786897,0.714820,-0.718629,-0.279866,-0.535290,-0.318740,-0.802943]
[0.180803,-0.352014,0.497344,0.821996,-0.044211,0.067674,-0.430419,-0.922109]
[-0.681573,-0.052950,0.045143,-0.787869,0.335264,-0.755645,-0.786281,-0.993604]
[-0.427218,-0.942799,-0.215204,0.932409,0.299423,-0.566302,0.580073,0.850590]
[-0.628767,0.003532,0.934134,-0.129418,0.895475,0.055624,-0.334154,-0.811458]
[-0.633282,0.148366,0.741152,0.759724,0.604084,0.938310,-0.200604,-0.944368]
[0.181371,0.541836,-0.250382,0.950313,0.327550,0.338045,0.469328,0.172035]
[-0.608598,0.375870,-0.486142,0.841591,0.364066,-0.601913,0.380300,-0.857401]
[-0.488238,0.456384,0.264577,0.605584,-0.109485,0.958990,0.757398,-0.899731]
[0.041282,-0.797381,-0.904508,-0.393379,0.563321,0.022569,0.895358,-0.300197]
[-0.394303,-0.147307,-0.406509,-0.962094,-0.207537,-0.536790,0.917051,0.757306]
[0.110332,0.435025,0.859101,-0.467889,0.239839,0.509496,0.070694,-0.739500]
[-0.435085,-0.966856,-0.294993,-0.183224,0.747113,0.770643,0.237791,0.662270]
[0.588367,-0.467431,-0.362426,-0.642250,0.006675,-0.824855,0.513618,0.756235]
[-0.157511,0.634880,-0.278157,-0.756428,0.712667,-0.376358,-0.003041,0.564810]
[-0.135253,-0.777560,0.619639,0.686196,-0.743657,-0.886061,0.934163,-0.191712]
[0.314209,0.627796,0.185965,0.019190,-0.138278,0.098052,0.219464,-0.674916]
[-0.412401,-0.527512,-0.355938,-0.722925,0.974753,-0.601092,-0.788056,-0.064370]
[0.267238,0.084308,0.181410,-0.379446,0.606217,-0.412925,-0.055788,-0.188380]
[-0.151202,-0.044982,-0.720342,-0.305494,-0.240367,0.747955,-0.932528,-0.125590]
[0.753732,0.261182,0.246520,0.876927,0.262209,0.832697,0.910854,0.704033]
[0.920158,0.431601,-0.689190,-0.701131,0.003014,-0.806807,0.247834,-0.437394]
[-0.824230,0.971357,0.416178,-0.322009,0.334256,0.192397,-0.241865,-0.539509]
[0.839869,0.981266,0.398486,0.504542,-0.756289,-0.431098,0.484635,-0.512780]
[-0.295675,0.495267,-0.648787,-0.447368,-0.115951,0.864992,0.229018,0.567269]
[-0.331117,0.077305,-0.855706,0.503785,0.434453,0.729054,-0.093553,0.103918]
[-0.902707,0.347356,-0.671554,-0.434688,0.683744,0.883446,0.258590,0.513370]
[0.251293,-0.491167,0.898023,-0.439221,0.930422,-0.365371,-0.708389,-0.207568]
[0.966775,-0.950421,-0.737075,0.411108,-0.396069,-0.190585,-0.893555,-0.584145]
[0.569163,0.970866,-0.242512,-0.345266,0.749048,0.443864,0.129397,-0.974557]
[0.774639,0.700073,0.285570,0.479552,0.056609,-0.935786,0.613608,0.781549]
[0.009259,-0.322162,0.185510,0.972939,0.247478,0.438093,0.040467,0.603346]
[-0.283448,0.159780,0.172214,0.822139,-0.066685,-0.077052,-0.028503,-0.952030]
[-0.304452,0.035617,-0.934544,-0.037971,-0.365789,0.793444,0.603879,0.090607]
[-0.324342,0.205660,0.609367,-0.082408,0.244244,-0.102984,-0.050846,-0.757361]
[-0.986307,0.188299,-0.811889,0.179304,-0.738381,0.309102,-0.769256,0.352654]
[-0.932198,-0.953825,0.621026,0.972396,-0.545361,0.972098,-0.799526,0.964063]
[-0.360560,-0.808859,0.164948,-0.835821,-0.415827,-0.303921,0.969406,0.570969]
[0.773305,0.691766,-0.038277,-0.288386,0.094906,-0.439490,-0.127253,-0.029656]
[-0.808582,-0.869751,0.505153,-0.251242,-0.577256,-0.479317,-0.457886,0.333818]
[0.093037,0.561898,-0.759356,-0.044000,0.884397,0.667678,0.108058,0.107572]
[0.225221,-0.109336,0.655866,0.288331,0.622885,-0.634081,-0.343165,-0.778254]
[0.883187,-0.992462,-0.091570,0.593310,0.316251,0.945363,-0.015659,-0.249865]
[-0.536412,-0.895108,0.518663,0.157280,0.462723,-0.250021,0.172845,-0.237819]
[-0.101539,0.786201,0.292492,0.242565,-0.999008,0.016332,-0.987669,0.968268]
[0.519566,-0.276294,-0.778542,-0.498751,0.710417,0.236941,0.813833,-0.479285]
[-0.874939,0.590403,0.430333,0.420678,-0.243348,-0.440594,-0.432400,-0.921128]
[0.485754,0.149460,-0.367157,0.568432,0.725433,0.615786,0.314748,0.603213]
[-0.453015,-0.820227,-0.609927,0.978193,-0.979064,-0.887453,0.131202,-0.472638]
[0.444054,0.481999,0.300601,0.304401,0.084301,-0.125224,0.986042,0.741343]
[-0.865844,0.079730,-0.155888,-0.674447,-0.120509,-0.725236,0.386469,0.783583]
[-0.368893,0.815284,-0.105226,0.379731,-0.494224,0.567558,-0.329835,-0.676422]
[0.650224,-0.994348,0.934227,-0.232978,0.171072,-0.498169,0.551311,-0.957761]
[-0.056331,-0.304250,0.474700,-0.945156,-0.396751,-0.864899,-0.232706,-0.703339]
[0.309591,0.169386,0.618431,0.061317,0.744974,0.359179,0.932088,0.268832]
[0.539409,-0.194650,0.758770,-0.344153,0.719444,-0.496805,-0.625966,-0.644783]
[0.073962,-0.234535,0.927614,-0.593402,0.796770,0.796912,0.636484,0.305155]
[0.807345,-0.976559,-0.789849,0.819212,-0.417958,0.390707,-0.466231,-0.058543]
[-0.194112,-0.830521,-0.008919,-0.926199,-0.072362,-0.066221,0.013931,0.946637]
[-0.940026,-0.382743,0.795659,-0.000343,0.707815,0.879866,0.380976,0.796225]
[0.459304,-0.264451,-0.956705,0.688467,-0.464553,-0.046034,0.984708,0.434391]
[-0.350777,0.438144,-0.883653,-0.719531,-0.213124,0.854162,0.067308,-0.547553]
[0.033860,0.566419,0.670910,0.233439,0.889971,0.462450,-0.498164,0.456221]
[0.078584,0.274062,0.671526,-0.514804,-0.218855,-0.085085,-0.629032,-0.279968]
[0.855158,-0.719765,0.137352,0.914184,-0.014170,-0.677770,0.389020,-0.162550]
[0.732972,-0.452234,0.448167,-0.396240,-0.042051,-0.004743,0.172689,-0.033105]
[0.300812,-0.305362,0.475107,-0.459305,-0.737633,-0.587015,-0.662226,0.038566]
[-0.304217,-0.108015,0.590883,-0.784680,-0.962100,-0.963138,-0.247490,-0.704482]
[-0.314680,0.093240,-0.709110,0.144125,-0.203780,-0.102774,0.881050,-0.547193]
[0.528815,0.829750,-0.867755,0.447101,-0.609490,-0.131161,0.189636,-0.314519]
[0.038948,0.647973,0.899791,0.208358,0.652207,-0.508245,0.996202,-0.423638]
[0.934859,0.022633,0.708208,-0.624406,-0.726599,-0.122500,0.110251,0.568293]
[-0.976231,-0.956457,-0.568050,0.630786,0.335705,0.243230,0.402264,0.995259]
[0.472766,-0.219533,-0.970538,0.950942,0.788300,-0.887301,-0.099892,0.204467]
[0.028378,0.075027,-0.112971,0.808155,-0.513336,-0.511383,0.616155,0.788606]
[-0.519592,0.747320,0.072955,0.255638,-0.313521,-0.127706,-0.835059,0.459611]
[0.639917,0.024186,0.627453,-0.496276,-0.763145,0.222528,0.691908,-0.834883]
[0.687887,-0.870507,-0.111824,0.887209,0.669278,0.061798,-0.668811,0.042251]
[-0.516571,-0.939029,0.789052,-0.499470,-0.920749,0.441795,0.140314,-0.335034]
[0.003210,-0.760208,-0.807894,-0.121230,-0.083075,0.826986,-0.636502,-0.900105]
[-0.614501,0.539541,-0.230467,0.529297,0.804215,0.393940,-0.370055,0.602836]
[0.519492,-0.234777,0.557207,-0.825245,-0.676927,0.917335,0.061719,0.071573]
[0.391919,-0.373914,-0.082969,0.724368,-0.432979,0.493547,0.264442,-0.726486]
[0.461457,-0.875307,-0.228638,0.153448,0.734910,-0.026931,-0.324071,-0.611016]
[0.840741,0.533903,-0.246992,-0.685625,0.778812,-0.978830,0.195786,0.845464]
[-0.178182,-0.395457,-0.073874,-0.765027,-0.468928,0.625781,-0.703270,-0.743556]
[0.711587,-0.256790,-0.432956,0.671811,-0.221220,0.739704,0.378946,-0.294997]
[0.993640,-0.307763,0.024449,0.840008,0.040671,0.140972,0.388143,0.675035]
[0.064304,-0.109250,-0.104728,-0.397462,-0.635589,0.001163,-0.957943,0.909659]
[-0.662116,0.333988,0.515202,-0.714400,-0.429570,-0.335455,-0.861439,0.969261]
[0.099241,-0.888617,0.869596,-0.737516,-0.322711,0.821388,0.662800,0.508632]
[-0.875339,0.095736,0.041286,0.987976,0.177618,-0.419311,0.920047,0.663306]
[-0.974052,-0.313923,-0.128709,0.711282,-0.512135,-0.394270,0.770876,0.381878]
[-0.779860,-0.208020,0.117330,-0.644507,0.057582,-0.388568,0.967140,-0.207123]
[0.436834,0.147875,0.991238,0.784019,-0.477633,-0.518802,-0.745224,0.948497]
[0.497218,0.758678,0.559265,-0.862260,0.901385,-0.257791,-0.587296,-0.403585]
[-0.997875,-0.606546,-0.184861,0.523497,-0.356690,-0.034357,0.489130,-0.143183]
[-0.610912,-0.462206,-0.686041,0.747950,-0.728928,0.280870,0.284678,0.494083]
[0.924546,0.767664,-0.454813,-0.786582,-0.350546,0.027930,-0.436556,-0.711115]
[-0.577495,0.397588,-0.659714,-0.729848,-0.122724,-0.703946,0.857122,0.514063]
[-0.922094,-0.173959,0.607597,0.679510,0.485598,-0.238586,-0.721628,-0.520648]
[0.363689,0.623511,0.114727,0.554358,0.738204,0.847549,0.153702,-0.173968]
[-0.372027,0.533128,-0.829021,-0.501869,0.432787,-0.425855,-0.369049,-0.128773]
[-0.857377,0.182317,0.977508,-0.699322,-0.898577,-0.061287,0.634687,0.830752]
[0.429050,-0.971065,0.346419,-0.109900,0.905204,0.919873,0.766132,-0.384779]
[0.492095,0.920143,0.642251,-0.714303,0.325610,0.741022,0.186105,0.868319]
[0.166339,-0.807912,0.006783,-0.110043,0.930521,-0.280872,0.807754,0.329653]
[0.024865,-0.068715,-0.225733,0.554689,-0.298573,-0.435974,0.834444,0.134648]
[-0.801426,-0.380260,0.805599,-0.277498,0.161432,0.648720,-0.199567,0.210294]
[0.845273,-0.455523,-0.332705,0.765307,-0.387921,-0.927396,-0.772984,0.748745]
[0.222477,0.341855,-0.396053,-0.819940,-0.333809,-0.613794,-0.986133,-0.531206]
[-0.579755,-0.962855,0.095651,0.267724,0.034587,0.863958,0.570805,0.882094]
[0.404204,0.301616,0.784648,-0.859578,-0.061505,0.675950,-0.546261,0.101428]
[-0.832282,0.020318,0.036908,0.585655,-0.127978,-0.983769,-0.040919,-0.633728]
[0.848212,-0.064274,-0.209509,-0.494632,0.375098,-0.829359,0.763571,-0.615864]
[0.596209,-0.611040,-0.302955,-0.300260,0.893327,0.050574,0.790130,-0.613782]
[0.739649,-0.295033,0.481835,0.709619,0.101294,0.230802,0.623902,-0.834076]
[0.361044,-0.212137,0.257942,-0.903173,-0.866955,0.601513,0.853348,-0.710949]
[0.604067,0.209481,-0.774082,-0.240276,-0.329331,0.633560,-0.274081,0.476515]
[-0.668702,-0.387791,0.696747,-0.489699,0.626991,-0.556260,-0.372163,-0.757971]
[0.784775,0.477827,0.308960,-0.035396,0.145800,-0.812651,0.109189,-0.121167]
[-0.256214,-0.573643,0.631244,0.747534,0.376177,-0.956360,-0.068977,0.051800]
[0.117695,-0.999752,-0.111264,0.457933,0.475885,0.944769,0.949808,-0.745590]
[-0.723733,0.281261,-0.835700,-0.801691,-0.959531,0.825276,-0.394157,-0.389225]
[-0.981109,-0.482552,-0.021316,0.669587,-0.280848,0.813723,-0.199364,0.635884]
[-0.550793,0.085686,0.735960,-0.578147,-0.029759,0.691497,0.098279,-0.659057]
[0.684479,-0.194135,0.717679,0.948902,0.944038,0.712704,-0.506898,-0.082625]
[-0.111561,-0.486503,0.516189,-0.396728,0.374275,0.680861,0.575110,-0.726064]
[0.316505,0.099514,-0.852772,-0.348152,0.642999,-0.988100,-0.542847,-0.596191]
[0.105394,0.164211,0.098203,-0.899412,0.650921,-0.855028,0.418117,0.437103]
[0.953522,-0.042166,-0.423281,-0.676511,-0.457240,-0.467687,0.993950,-0.772897]
[0.917911,-0.850643,0.429116,0.575565,-0.327794,-0.357891,0.775959,0.241552]
[-0.447375,-0.884191,-0.007592,-0.946686,0.248263,0.251865,-0.106293,0.126869]
[0.922942,0.638472,-0.267796,0.155727,0.186778,-0.320696,-0.187190,-0.738788]
[0.632716,0.049958,0.163360,-0.375859,0.466310,-0.338064,-0.423684,0.792341]
[0.852030,0.923287,-0.710871,0.025556,-0.645709,-0.884275,-0.746671,-0.566141]
[0.984792,0.307356,0.837061,-0.781246,-0.532738,0.662023,-0.038791,0.860926]
[0.280754,-0.675236,0.130066,0.800317,-0.532013,-0.773403,-0.703545,-0.400254]
[0.503427,0.242989,-0.327799,-0.374325,-0.542675,-0.858511,0.117780,-0.434770]
[-0.182408,-0.514069,0.130599,-0.256554,-0.104666,0.560285,0.517500,0.841725]
[0.549595,0.878293,0.343002,0.951247,-0.370085,0.090710,0.176507,0.989583]
[-0.160866,-0.243065,-0.358899,0.118172,0.685995,0.780749,0.535475,-0.303543]
[-0.068794,-0.454270,0.203794,-0.752623,0.605529,-0.673941,0.232075,-0.393618]
[-0.722185,0.031309,-0.818315,-0.862468,0.532613,-0.827153,0.107044,-0.380137]
[0.795972,-0.905376,0.465057,0.090253,-0.051327,-0.807149,0.084177,-0.563662]
[0.116563,0.917766,-0.693524,0.527596,0.179426,0.475823,0.438013,0.644381]
[-0.308970,0.479789,-0.606348,-0.040787,-0.331039,0.411724,0.420662,0.849954]
[-0.653397,0.676160,-0.329414,-0.078905,0.035234,-0.857016,0.381898,0.420680]
[-0.391669,-0.224270,0.369424,0.422544,0.367987,0.248213,0.131485,-0.608423]
[-0.183033,0.758590,-0.891795,-0.562448,0.406859,0.487598,0.998137,-0.576058]
[0.958129,0.802650,0.060811,0.425369,-0.729498,0.352614,0.199381,0.719287]
[0.950261,0.259003,0.832154,-0.089834,-0.718400,0.067990,-0.827823,0.730690]
[0.154533,0.675841,-0.863229,-0.737103,0.268178,-0.457567,-0.468969,-0.159604]
[0.680230,0.382232,-0.303268,0.177746,-0.268809,0.247990,0.253221,-0.066778]
[0.131539,-0.784156,-0.442821,-0.653931,0.283448,-0.100270,0.245630,-0.450878]
[-0.454294,-0.067548,0.453840,-0.715532,-0.136131,0.706818,-0.479313,0.090195]
[-0.280680,-0.872538,0.224426,0.189173,-0.612266,0.093364,0.369924,-0.392205]
[0.899349,-0.048848,-0.525493,-0.568454,-0.580290,-0.723279,0.378887,-0.032959]
[0.432087,0.968412,0.076076,-0.970235,0.070341,-0.617819,-0.765360,-0.522657]
[0.132657,-0.936136,-0.565822,0.333544,0.629972,0.995483,0.349982,0.912945]
[0.836760,-0.966553,0.664827,0.482411,-0.120654,0.756918,0.716110,-0.844211]
[0.749277,0.400401,0.042923,0.351387,-0.596194,0.845128,-0.348205,-0.368258]
[-0.343368,0.981118,-0.091444,-0.673789,0.480121,0.623739,0.190854,-0.921054]
[-0.397454,-0.936863,-0.534756,-0.644183,-0.436883,-0.180329,0.015472,-0.407579]
[-0.986637,0.821324,0.197001,0.031288,-0.728781,0.415885,0.332206,-0.627593]
[-0.700630,-0.834004,0.048506,0.543822,0.356783,-0.557118,-0.627759,-0.886938]
[0.857871,0.388304,-0.189949,0.639168,0.878661,-0.955703,0.515956,-0.900274]
[-0.139508,-0.959153,0.094303,-0.037821,0.236396,-0.304525,-0.418550,0.067562]
[0.092823,-0.705232,-0.567810,-0.437260,0.964954,-0.523975,-0.340332,0.922519]
[-0.795710,0.696606,-0.749310,0.678111,-0.032520,-0.757146,0.489393,0.719671]
[-0.417739,-0.040405,-0.560247,0.846720,0.479128,-0.689132,0.783193,0.580212]
[0.516586,0.976374,-0.738900,-0.081051,0.238082,0.076887,0.791525,-0.190034]
[0.629461,0.040043,0.290202,0.927733,-0.363831,-0.304797,-0.366646,-0.613718]
[0.757830,-0.002747,0.476300,-0.847078,0.121378,-0.148800,-0.023450,-0.430402]
[0.265023,0.164589,0.831002,0.184266,-0.875988,0.795043,0.360497,0.578390]
[0.551799,-0.412406,-0.474371,0.904387,-0.207752,-0.277435,-0.988906,0.170979]
[-0.719332,-0.615032,0.469661,0.801589,0.030616,-0.322214,0.500506,-0.733089]
[-0.582184,0.287176,0.571368,0.006166,-0.324046,0.048346,-0.685644,-0.179523]
[0.794663,-0.668929,-0.692330,0.363585,-0.651698,-0.816783,0.745335,0.845730]
[0.154806,-0.987197,-0.150539,0.133876,-0.158866,-0.912751,-0.296059,-0.495449]
[0.921058,0.892135,-0.474943,-0.921666,0.053898,0.569128,0.769165,-0.925991]
[0.604105,0.306923,-0.648293,0.577938,0.335241,-0.750155,0.223865,-0.851431]
[-0.598813,-0.044758,0.327605,0.086657,0.191015,-0.662109,0.902315,0.445285]
[0.360449,0.862482,0.410758,-0.516892,0.498505,0.361695,0.593843,0.155737]
[-0.973942,-0.081752,-0.127902,-0.153857,0.105593,-0.048894,-0.836417,-0.319943]
[0.294074,-0.794111,0.910860,0.459593,-0.821080,0.431770,-0.853715,0.621453]
[-0.604903,0.415571,-0.992468,-0.512038,0.689146,-0.883424,0.978369,-0.066357]
[-0.195980,-0.810461,0.429339,0.112964,0.201903,0.435101,-0.549180,0.791760]
[-0.037140,-0.282958,0.008534,-0.076794,0.938518,-0.860711,-0.040524,-0.412447]
[0.597808,0.632611,-0.844314,-0.380989,-0.323342,0.993114,-0.257711,0.781643]
[0.754578,0.684625,0.305451,-0.873314,-0.326942,0.839371,0.839276,-0.604982]
[-0.657784,-0.864792,0.240170,-0.033237,0.908757,0.327722,-0.905126,-0.516959]
[-0.376972,-0.603521,-0.154580,-0.897385,-0.655634,-0.709307,-0.692929,-0.940887]
